iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y
17.457723525462168 11.265941678387296 11.688882351746583 12.767681430386002 1210.93390777 542.586012719 1086.75402861 545.398295898 1105.82482392 537.664517154 1105.91270777 549.35306912 1192.3025317 536.522027112 1193.09348634 549.265185271 1173.31962024 644.882813381 1125.86234158 642.509949448 1151.1728902 652.880243673 1172.44078174 579.057810206 1127.62001857 576.860713972 1202.14552283 522.812146611 1100.90332836 525.71231364 1208.38527613 587.846195142 1093.16954962 586.79158895
17.393454959619145 10.285789968703822 11.166783488342984 12.315033079505909 1219.53322347 547.13531946 1094.56238967 551.35374423 1113.28164958 544.147268582 1113.63318498 555.308517452 1200.81396355 541.774404649 1201.34126665 554.07814356 1183.32507753 649.168468575 1134.98896038 647.586559286 1161.52988289 656.990131168 1181.56740054 584.046536194 1135.86779887 582.728278454 1210.30541928 526.922034106 1108.53592172 531.052575026 1218.12708188 591.077244144 1100.45060758 591.692431089
17.333404490889826 9.316102570242048 10.651725573190284 11.867248764115283 1228.13253917 551.684626202 1102.37075072 557.309192562 1120.73847524 550.63002001 1121.35366219 561.263965783 1209.3253954 547.026782186 1209.58904695 558.89110185 1193.33053482 653.454123768 1144.11557917 652.663169124 1171.88687557 661.100018663 1190.69401934 589.035262183 1144.11557917 588.595842936 1218.46531574 531.031921601 1116.16851508 536.392836413 1227.86888762 594.308293145 1107.73166554 596.593273228
17.277616110940045 8.360521357551074 10.144781086453408 11.424900417000003 1236.73185487 556.233932944 1110.17911178 563.264640893 1128.1953009 557.112771438 1129.07413939 567.219414115 1217.83682725 552.279159723 1217.83682725 563.70406014 1203.33599211 657.739778962 1153.24219797 657.739778962 1182.24386826 665.209906158 1199.82063813 594.023988172 1152.36335948 594.463407418 1226.62521219 535.141809096 1123.80110843 541.733097799 1237.61069336 597.539342146 1115.0127235 601.494115368
17.259885968518986 8.232038274349474 10.059517350408246 11.29062386424001 1235.9137281 555.579385327 1109.57345146 563.054341306 1127.23713943 556.863841587 1128.18358088 566.878737388 1217.06215953 551.658413586 1217.20702302 562.948108082 1202.94279824 656.153276239 1152.56893469 656.346427556 1181.58026255 664.053165116 1199.10874459 593.282522462 1151.57420541 593.65916753 1225.8914034 534.480575472 1122.41578539 541.356019478 1237.23904329 597.016286003 1114.14370878 601.22698472
17.24304903375465 8.1039494643319 9.974826850292173 11.158250626694564 1235.09560133 554.92483771 1108.96779114 562.844041719 1126.27897795 556.614911736 1127.29302237 566.538060662 1216.28749181 551.03766745 1216.57721879 562.192156023 1202.54960437 654.566773516 1151.89567141 654.953076151 1180.91665683 662.896424074 1198.39685105 592.541056752 1150.78505134 592.854927643 1225.15759461 533.819341848 1121.03046235 540.978941157 1236.86739322 596.49322986 1113.27469407 600.959854072
17.22710794554424 7.976273919681704 9.890724307319761 11.0278492468184 1234.27747456 554.270290093 1108.36213082 562.633742132 1125.32081648 556.365981886 1126.40246386 566.197383936 1215.51282409 550.416921313 1215.94741455 561.436203964 1202.1564105 652.980270793 1151.22240813 653.559724745 1180.25305112 661.739683032 1197.6849575 591.799591042 1149.99589726 592.050687755 1224.42378582 533.158108224 1119.64513931 540.601862836 1236.49574315 595.970173716 1112.40567936 600.692723424
17.21206518303668 7.849031810220015 9.807224849691888 10.899490498318215 1233.4593478 553.615742476 1107.7564705 562.423442544 1124.36265501 556.117052035 1125.51190535 565.856707209 1214.73815637 549.796175177 1215.31761032 560.680251906 1201.76321663 651.39376807 1150.54914485 652.16637334 1179.5894454 660.58294199 1196.97306396 591.058125332 1149.20674319 591.246447867 1223.68997703 532.4968746 1118.25981627 540.224784515 1236.12409308 595.447117573 1111.53666465 600.425592776
17.19792310365106 7.722244559945823 9.724344013846627 10.7732473924748 1232.64122103 552.961194859 1107.15081018 562.213142957 1123.40449353 555.868122184 1124.62134683 565.516030483 1213.96348864 549.17542904 1214.68780608 559.924299847 1201.37002276 649.807265347 1149.87588157 650.773021934 1178.92583969 659.426200948 1196.26117042 590.316659623 1148.41758912 590.442207979 1222.95616824 531.835640975 1116.87449323 539.847706195 1235.75244301 594.92406143 1110.66764994 600.158462128
17.18468394056554 7.595934944934002 9.642097749306194 10.649195170535608 1231.82309426 552.306647242 1106.54514986 562.00284337 1122.44633206 555.619192334 1123.73078832 565.175353756 1213.18882092 548.554682904 1214.05800185 559.168347789 1200.97682889 648.220762625 1149.20261829 649.379670528 1178.26223397 658.269459907 1195.54927687 589.575193913 1147.62843505 589.637968091 1222.22235945 531.174407351 1115.48917019 539.470627874 1235.38079294 594.401005286 1109.79863523 599.89133148
17.172349762702588 7.470127196000021 9.560502437207521 10.527411283169643 1231.00496749 551.652099625 1105.93948955 561.792543783 1121.48817059 555.370262483 1122.84022981 564.83467703 1212.4141532 547.933936767 1213.42819762 558.41239573 1200.58363502 646.634259902 1148.52935501 647.986319123 1177.59862826 657.112718865 1194.83738333 588.833728203 1146.83928098 588.833728203 1221.48855066 530.513173727 1114.10384715 539.093549553 1235.00914288 593.877949143 1108.92962052 599.624200832
17.269809163644886 7.421463439707059 9.630622689315317 10.591722540680914 1231.00748374 550.869793801 1105.67910539 561.201779682 1121.64842708 554.565422339 1122.99673058 564.101195567 1212.13874617 547.125340903 1213.23541643 557.660135667 1200.84154023 645.942091359 1148.46802402 647.339219221 1177.52978583 656.379237402 1194.70844938 588.167849701 1146.67278983 588.460795866 1221.23018882 529.63841941 1114.4986917 538.583677884 1235.15264308 592.505128565 1108.62994575 598.491746338
17.368778853282077 7.373125125895455 9.700762457128292 10.65658415682922 1231.00999999 550.087487977 1105.41872124 560.611015581 1121.80868358 553.760582195 1123.15323136 563.367714104 1211.86333914 546.316745039 1213.04263523 556.907875603 1201.09944545 645.249922817 1148.40669303 646.692119319 1177.4609434 655.645755938 1194.57951543 587.501971199 1146.50629868 588.087863528 1220.97182698 528.763665092 1114.89353624 538.073806215 1235.29614329 591.132307988 1108.33027099 597.359291845
17.469233162420448 7.325118698333494 9.770921321361403 10.72198614886534 1231.01251625 549.305182154 1105.15833709 560.02025148 1121.96894007 552.95574205 1123.30973213 562.634232641 1211.5879321 545.508149175 1212.84985404 556.15561554 1201.35735066 644.557754274 1148.34536204 646.045019418 1177.39210097 654.912274475 1194.45058148 586.836092697 1146.33980753 587.714931191 1220.71346514 527.888910775 1115.28838079 537.563934546 1235.43964349 589.75948741 1108.03059623 596.226837351
17.5711466283534 7.277450723234737 9.841098871630113 10.787918685408027 1231.0150325 548.52287633 1104.89795294 559.429487379 1122.12919657 552.150901906 1123.46623291 561.900751178 1211.31252507 544.69955331 1212.65707285 555.403355477 1201.61525588 643.865585732 1148.28403105 645.397919516 1177.32325854 654.178793012 1194.32164753 586.170214195 1146.17331638 587.341998853 1220.4551033 527.014156457 1115.68322534 537.054062878 1235.5831437 588.386666833 1107.73092147 595.094382857
17.674494009895273 7.230127896026516 9.911294711980783 10.854372096556245 1231.01754875 547.740570506 1104.63756879 558.838723279 1122.28945306 551.346061762 1123.62273368 561.167269715 1211.03711804 543.890957446 1212.46429166 554.651095413 1201.8731611 643.17341719 1148.22270006 644.750819614 1177.25441611 653.445311549 1194.19271358 585.504335693 1146.00682523 586.969066516 1220.19674146 526.139402139 1116.07806989 536.544191209 1235.7266439 587.013846255 1107.43124671 593.961928363
17.779250302101826 7.183157037446598 9.98150845653351 10.92133687710664 1231.020065 546.958264682 1104.37718463 558.247959178 1122.44970955 550.541221618 1123.77923445 560.433788252 1210.76171101 543.082361582 1212.27151047 553.89883535 1202.13106631 642.481248647 1148.16136907 644.103719713 1177.18557369 652.711830086 1194.06377963 584.838457191 1145.84033408 586.596134178 1219.93837962 525.264647822 1116.47291443 536.03431954 1235.87014411 585.641025677 1107.13157194 592.829473869
17.885390748514215 7.136545095707946 10.051739730093287 10.988803678820808 1231.02258125 546.175958858 1104.11680048 557.657195077 1122.60996605 549.736381474 1123.93573523 559.700306789 1210.48630397 542.273765718 1212.07872928 553.146575287 1202.38897153 641.789080105 1148.10003809 643.456619811 1177.11673126 651.978348623 1193.93484568 584.172578689 1145.67384293 586.223201841 1219.68001778 524.389893504 1116.86775898 535.524447871 1236.01364431 584.2682051 1106.83189718 591.697019375
17.99289086362827 7.090299154226697 10.121988167785831 11.05676330812281 1231.02509751 545.393653035 1103.85641633 557.066430976 1122.77022254 548.93154133 1124.092236 558.966825326 1210.21089694 541.465169854 1211.88594809 552.394315223 1202.64687675 641.096911562 1148.0387071 642.809519909 1177.04788883 651.24486716 1193.80591173 583.506700187 1145.50735178 585.850269504 1219.42165594 523.515139187 1117.26260353 535.014576203 1236.15714452 582.895384522 1106.53222242 590.564564882
18.101726403805724 7.044426416778155 10.19225341470801 11.125206737835162 1231.02761376 544.611347211 1103.59603218 556.475666875 1122.93047904 548.126701186 1124.24873678 558.233343863 1209.93548991 540.656573989 1211.6931669 551.64205516 1202.90478196 640.40474302 1147.97737611 642.162420007 1176.9790464 650.511385697 1193.67697778 582.840821685 1145.34086063 585.477337166 1219.16329409 522.640384869 1117.65744808 534.504704534 1236.30064472 581.522563945 1106.23254766 589.432110388
