Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y
1133.14994724 490.141974294 1013.15469138 492.815364118 1031.315305 485.225395309 1031.315305 492.477349312 1113.14561649 482.21399068 1113.17634511 489.803959489 1100.85416903 579.746626305 1047.23272947 580.945042433 1075.42032774 588.674471896 1098.7906241 521.896456069 1050.36232109 519.13088039 1122.02145981 470.97913495 1025.93306926 472.023907985 1131.08640231 516.518947804 1015.42388168 520.298567899
1133.73916196 490.807987346 1013.40589129 493.450648551 1031.81233387 486.045051454 1031.81233387 493.112633745 1113.67337398 483.064375444 1113.73483121 490.469972541 1101.25901204 580.443367976 1048.09850176 581.826155815 1076.00245124 589.458671942 1099.36802012 522.800970476 1050.84753126 519.97393756 1122.54047145 471.398137183 1026.15708616 472.608844758 1131.44255228 517.217580466 1015.68477292 520.822047435
1134.32837668 491.474000397 1013.6570912 494.085932983 1032.30936273 486.864707598 1032.30936273 493.747918178 1114.20113146 483.914760207 1114.29331731 491.135985592 1101.66385504 581.140109646 1048.96427404 582.707269198 1076.58457474 590.242871989 1099.94541614 523.705484883 1051.33274142 520.816994729 1123.05948309 471.817139415 1026.38110307 473.193781531 1131.79870224 517.916213128 1015.94566417 521.34552697
1134.9175914 492.140013449 1013.90829111 494.721217416 1032.80639159 487.684363743 1032.80639159 494.383202611 1114.72888894 484.765144971 1114.85180341 491.801998644 1102.06869805 581.836851316 1049.83004633 583.58838258 1077.16669823 591.027072035 1100.52281216 524.609999291 1051.81795158 521.660051899 1123.57849474 472.236141647 1026.60511997 473.778718304 1132.1548522 518.61484579 1016.20655542 521.869006506
1135.50680611 492.8060265 1014.15949103 495.356501849 1033.30342045 488.504019888 1033.30342045 495.018487044 1115.25664642 485.615529734 1115.41028951 492.468011695 1102.47354105 582.533592986 1050.69581861 584.469495962 1077.74882173 591.811272082 1101.10020817 525.514513698 1052.30316174 522.503109069 1124.09750638 472.65514388 1026.82913687 474.363655077 1132.51100217 519.313478452 1016.46744666 522.392486042
1136.09602083 493.472039552 1014.41069094 495.991786282 1033.80044931 489.323676033 1033.80044931 495.653771477 1115.7844039 486.465914498 1115.96877561 493.134024747 1102.87838406 583.230334657 1051.5615909 585.350609344 1078.33094523 592.595472128 1101.67760419 526.419028105 1052.7883719 523.346166239 1124.61651802 473.074146112 1027.05315378 474.94859185 1132.86715213 520.012111114 1016.72833791 522.915965578
1136.68523555 494.138052604 1014.66189085 496.627070715 1034.29747817 490.143332178 1034.29747817 496.28905591 1116.31216138 487.316299261 1116.52726171 493.800037798 1103.28322707 583.927076327 1052.42736318 586.231722726 1078.91306873 593.379672174 1102.25500021 527.323542512 1053.27358207 524.189223409 1125.13552966 473.493148344 1027.27717068 475.533528623 1133.22330209 520.710743776 1016.98922915 523.439445113
1137.27445027 494.804065655 1014.91309076 497.262355148 1034.79450704 490.962988323 1034.79450704 496.924340343 1116.83991886 488.166684025 1117.08574781 494.46605085 1103.68807007 584.623817997 1053.29313547 587.112836108 1079.49519223 594.163872221 1102.83239623 528.228056919 1053.75879223 525.032280578 1125.65454131 473.912150576 1027.50118758 476.118465396 1133.57945206 521.409376439 1017.2501204 523.962924649
1137.86366498 495.470078707 1015.16429068 497.897639581 1035.2915359 491.782644468 1035.2915359 497.559624775 1117.36767634 489.017068788 1117.64423391 495.132063901 1104.09291308 585.320559667 1054.15890775 587.993949491 1080.07731572 594.948072267 1103.40979225 529.132571326 1054.24400239 525.875337748 1126.17355295 474.331152809 1027.72520449 476.703402169 1133.93560202 522.108009101 1017.51101165 524.486404185
1138.4528797 496.136091758 1015.41549059 498.532924014 1035.78856476 492.602300612 1035.78856476 498.194909208 1117.89543382 489.867453552 1118.20272 495.798076953 1104.49775608 586.017301337 1055.02468004 588.875062873 1080.65943922 595.732272314 1103.98718826 530.037085733 1054.72921255 526.718394918 1126.69256459 474.750155041 1027.94922139 477.288338942 1134.29175199 522.806641763 1017.77190289 525.009883721
1139.04209442 496.80210481 1015.6666905 499.168208447 1036.28559362 493.421956757 1036.28559362 498.830193641 1118.4231913 490.717838315 1118.7612061 496.464090004 1104.90259909 586.714043008 1055.89045233 589.756176255 1081.24156272 596.51647236 1104.56458428 530.94160014 1055.21442272 527.561452088 1127.21157623 475.169157273 1028.17323829 477.873275715 1134.64790195 523.505274425 1018.03279414 525.533363256
1139.02026212 496.828707227 1015.79182116 499.165418272 1036.3225465 493.404470286 1036.3372428 498.798010875 1118.48953677 490.759137028 1118.85694417 496.490692421 1105.02772974 586.740645424 1055.92740521 589.782778672 1081.2932119 596.60185996 1104.58684087 530.894721078 1055.2366793 527.646839688 1127.292618 475.26924117 1028.32776154 477.811700357 1134.69955113 523.590662025 1018.23140627 525.574661969
1138.99842981 496.855309643 1015.91695181 499.162628097 1036.35949938 493.386983816 1036.38889198 498.765828108 1118.55588224 490.800435741 1118.95268223 496.517294838 1105.1528604 586.767247841 1055.96435809 589.809381088 1081.34486108 596.687247561 1104.60909745 530.847842015 1055.25893589 527.732227289 1127.37365977 475.369325066 1028.48228479 477.750124999 1134.75120031 523.676049626 1018.43001841 525.615960682
1138.97659751 496.88191206 1016.04208247 499.159837922 1036.39645227 493.369497345 1036.44054115 498.733645341 1118.62222772 490.841734453 1119.0484203 496.543897255 1105.27799106 586.793850258 1056.00131097 589.835983505 1081.39651025 596.772635161 1104.63135404 530.800962953 1055.28119247 527.817614889 1127.45470154 475.469408962 1028.63680804 477.68854964 1134.80284948 523.761437226 1018.62863055 525.657259394
1138.95476521 496.908514477 1016.16721313 499.157047747 1036.43340515 493.352010874 1036.49219033 498.701462574 1118.68857319 490.883033166 1119.14415836 496.570499672 1105.40312172 586.820452675 1056.03826385 589.862585922 1081.44815943 596.858022761 1104.65361063 530.75408389 1055.30344906 527.903002489 1127.53574331 475.569492858 1028.79133129 477.626974282 1134.85449866 523.846824826 1018.82724268 525.698558107
1138.93293291 496.935116894 1016.29234379 499.154257572 1036.47035803 493.334524403 1036.54383951 498.669279808 1118.75491867 490.924331879 1119.23989643 496.597102089 1105.52825237 586.847055092 1056.07521673 589.889188339 1081.49980861 596.943410362 1104.67586721 530.707204828 1055.32570564 527.98839009 1127.61678508 475.669576754 1028.94585454 477.565398923 1134.90614784 523.932212427 1019.02585482 525.73985682
1138.91110061 496.961719311 1016.41747444 499.151467397 1036.50731091 493.317037932 1036.59548869 498.637097041 1118.82126414 490.965630591 1119.33563449 496.623704505 1105.65338303 586.873657508 1056.11216962 589.915790756 1081.55145779 597.028797962 1104.6981238 530.660325765 1055.34796223 528.07377769 1127.69782685 475.769660651 1029.10037779 477.503823565 1134.95779702 524.017600027 1019.22446696 525.781155533
1138.88926831 496.988321727 1016.5426051 499.148677222 1036.54426379 493.299551461 1036.64713786 498.604914274 1118.88760961 491.006929304 1119.43137256 496.650306922 1105.77851369 586.900259925 1056.1491225 589.942393172 1081.60310696 597.114185562 1104.72038038 530.613446702 1055.37021882 528.15916529 1127.77886862 475.869744547 1029.25490104 477.442248206 1135.00944619 524.102987627 1019.42307909 525.822454245
1138.867436 497.014924144 1016.66773576 499.145887047 1036.58121667 493.282064991 1036.69878704 498.572731508 1118.95395509 491.048228017 1119.52711063 496.676909339 1105.90364434 586.926862342 1056.18607538 589.968995589 1081.65475614 597.199573163 1104.74263697 530.56656764 1055.3924754 528.244552891 1127.85991039 475.969828443 1029.40942429 477.380672848 1135.06109537 524.188375228 1019.62169123 525.863752958
1138.8456037 497.041526561 1016.79286641 499.143096872 1036.61816956 493.26457852 1036.75043622 498.540548741 1119.02030056 491.089526729 1119.62284869 496.703511756 1106.028775 586.953464759 1056.22302826 589.995598006 1081.70640532 597.284960763 1104.76489356 530.519688577 1055.41473199 528.329940491 1127.94095216 476.069912339 1029.56394753 477.319097489 1135.11274455 524.273762828 1019.82030337 525.905051671
1138.8237714 497.068128978 1016.91799707 499.140306697 1036.65512244 493.247092049 1036.8020854 498.508365974 1119.08664603 491.130825442 1119.71858676 496.730114173 1106.15390566 586.980067176 1056.25998114 590.022200423 1081.7580545 597.370348363 1104.78715014 530.472809515 1055.43698857 528.415328091 1128.02199393 476.169996236 1029.71847078 477.257522131 1135.16439373 524.359150428 1020.0189155 525.946350383
1138.8019391 497.094731395 1017.04312773 499.137516522 1036.69207532 493.229605578 1036.85373457 498.476183207 1119.15299151 491.172124155 1119.81432482 496.756716589 1106.27903632 587.006669592 1056.29693403 590.04880284 1081.80970367 597.455735964 1104.80940673 530.425930452 1055.45924516 528.500715692 1128.1030357 476.270080132 1029.87299403 477.195946772 1135.2160429 524.444538029 1020.21752764 525.987649096
1138.7801068 497.121333811 1017.16825838 499.134726347 1036.7290282 493.212119107 1036.90538375 498.444000441 1119.21933698 491.213422867 1119.91006289 496.783319006 1106.40416697 587.033272009 1056.33388691 590.075405257 1081.86135285 597.541123564 1104.83166331 530.379051389 1055.48150175 528.586103292 1128.18407747 476.370164028 1030.02751728 477.134371414 1135.26769208 524.529925629 1020.41613977 526.028947809
1138.7582745 497.147936228 1017.29338904 499.131936172 1036.76598108 493.194632636 1036.95703293 498.411817674 1119.28568245 491.25472158 1120.00580095 496.809921423 1106.52929763 587.059874426 1056.37083979 590.102007673 1081.91300203 597.626511164 1104.8539199 530.332172327 1055.50375833 528.671490892 1128.26511924 476.470247924 1030.18204053 477.072796055 1135.31934126 524.615313229 1020.61475191 526.070246521
1138.73644219 497.174538645 1017.4185197 499.129145997 1036.80293397 493.177146166 1037.00868211 498.379634907 1119.35202793 491.296020293 1120.10153902 496.83652384 1106.65442829 587.086476843 1056.40779267 590.12861009 1081.96465121 597.711898765 1104.87617648 530.285293264 1055.52601492 528.756878493 1128.34616101 476.57033182 1030.33656378 477.011220697 1135.37099044 524.700700829 1020.81336405 526.111545234
1138.71460989 497.201141062 1017.54365036 499.126355822 1036.83988685 493.159659695 1037.06033129 498.347452141 1119.4183734 491.337319005 1120.19727708 496.863126257 1106.77955894 587.11307926 1056.44474555 590.155212507 1082.01630038 597.797286365 1104.89843307 530.238414202 1055.5482715 528.842266093 1128.42720278 476.670415717 1030.49108703 476.949645338 1135.42263961 524.78608843 1021.01197618 526.152843947
1138.69277759 497.227743479 1017.66878101 499.123565647 1036.87683973 493.142173224 1037.11198046 498.315269374 1119.48471887 491.378617718 1120.29301515 496.889728673 1106.9046896 587.139681676 1056.48169843 590.181814924 1082.06794956 597.882673965 1104.92068966 530.191535139 1055.57052809 528.927653693 1128.50824454 476.770499613 1030.64561028 476.88806998 1135.47428879 524.87147603 1021.21058832 526.194142659
1138.67094529 497.254345895 1017.79391167 499.120775472 1036.91379261 493.124686753 1037.16362964 498.283086607 1119.55106435 491.419916431 1120.38875321 496.91633109 1107.02982026 587.166284093 1056.51865132 590.208417341 1082.11959874 597.968061566 1104.94294624 530.144656076 1055.59278468 529.013041294 1128.58928631 476.870583509 1030.80013352 476.826494621 1135.52593797 524.95686363 1021.40920046 526.235441372
1138.64911299 497.280948312 1017.91904233 499.117985297 1036.95074549 493.107200282 1037.21527882 498.25090384 1119.61740982 491.461215144 1120.48449128 496.942933507 1107.15495091 587.19288651 1056.5556042 590.235019757 1082.17124792 598.053449166 1104.96520283 530.097777014 1055.61504126 529.098428894 1128.67032808 476.970667405 1030.95465677 476.764919263 1135.57758715 525.042251231 1021.60781259 526.276740085
1138.62728068 497.307550729 1018.04417298 499.115195122 1036.98769837 493.089713811 1037.266928 498.218721074 1119.68375529 491.502513856 1120.58022934 496.969535924 1107.28008157 587.219488927 1056.59255708 590.261622174 1082.22289709 598.138836766 1104.98745941 530.050897951 1055.63729785 529.183816494 1128.75136985 477.070751301 1031.10918002 476.703343904 1135.62923633 525.127638831 1021.80642473 526.318038797
1138.60544838 497.334153146 1018.16930364 499.112404947 1037.02465126 493.07222734 1037.31857717 498.186538307 1119.75010077 491.543812569 1120.67596741 496.996138341 1107.40521223 587.246091344 1056.62950996 590.288224591 1082.27454627 598.224224367 1105.009716 530.004018889 1055.65955443 529.269204095 1128.83241162 477.170835198 1031.26370327 476.641768546 1135.6808855 525.213026431 1022.00503687 526.35933751
1138.58361608 497.360755563 1018.2944343 499.109614772 1037.06160414 493.05474087 1037.37022635 498.15435554 1119.81644624 491.585111282 1120.77170547 497.022740757 1107.53034289 587.27269376 1056.66646284 590.314827008 1082.32619545 598.309611967 1105.03197259 529.957139826 1055.68181102 529.354591695 1128.91345339 477.270919094 1031.41822652 476.580193187 1135.73253468 525.298414032 1022.203649 526.400636223
1138.56178378 497.387357979 1018.41956496 499.106824598 1037.09855702 493.037254399 1037.42187553 498.122172774 1119.88279172 491.626409994 1120.86744354 497.049343174 1107.65547354 587.299296177 1056.70341572 590.341429425 1082.37784463 598.394999567 1105.05422917 529.910260763 1055.7040676 529.439979295 1128.99449516 477.37100299 1031.57274977 476.518617829 1135.78418386 525.383801632 1022.40226114 526.441934936
1138.53995148 497.413960396 1018.54469561 499.104034423 1037.1355099 493.019767928 1037.47352471 498.089990007 1119.94913719 491.667708707 1120.9631816 497.075945591 1107.7806042 587.325898594 1056.74036861 590.368031841 1082.42949381 598.480387168 1105.07648576 529.863381701 1055.72632419 529.525366896 1129.07553693 477.471086886 1031.72727302 476.457042471 1135.83583304 525.469189232 1022.60087328 526.483233648
1138.36528365 497.089783956 1018.39602893 498.779857982 1036.93484094 492.695591487 1037.2468546 497.921820399 1119.77446936 491.343532266 1120.76251264 496.803771428 1107.47593068 587.07972557 1056.40969395 589.913849706 1082.12482029 598.234214143 1104.7458111 529.53920526 1055.68166206 529.149188177 1128.82286569 477.224913862 1031.50060291 476.236870585 1135.47915724 525.275018486 1022.76422026 526.211059485
1138.19061583 496.765607515 1018.24736224 498.455681541 1036.73417197 492.371415047 1037.0201845 497.753650792 1119.59980154 491.019355826 1120.56184368 496.531597265 1107.17125716 586.833552546 1056.07901929 589.459667571 1081.82014677 597.988041119 1104.41513644 529.215028819 1055.63699993 528.773009459 1128.57019445 476.978740838 1031.27393281 476.0166987 1135.12248144 525.08084774 1022.92756723 525.938885322
1138.015948 496.441431074 1018.09869555 498.131505101 1036.53350301 492.047238606 1036.7935144 497.585481184 1119.42513371 490.695179385 1120.36117471 496.259423102 1106.86658364 586.587379522 1055.74834463 589.005485436 1081.51547325 597.741868095 1104.08446178 528.890852379 1055.5923378 528.39683074 1128.3175232 476.732567814 1031.04726271 475.796526815 1134.76580564 524.886676994 1023.09091421 525.666711159
