iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y
19.379335356281636 0.0 6.605919772051279 5.729326021338543 1354.17891836 736.087644597 1201.26102046 725.102163426 1227.18675602 726.420421166 1226.74733678 733.011709869 1335.28389074 733.451129116 1334.8444715 739.163579325 1307.16105895 852.533745007 1252.67307234 851.654906513 1285.1900966 862.640387684 1238.61165644 728.178098154 1219.27720958 729.496355894 1315.07060539 776.953634552 1253.11249158 773.438280577 1345.39053342 711.040747527 1223.2319828 702.691781838 1348.90588739 779.590150033 1202.13985895 774.317119071
19.04326111297498 0.0 6.605919772051279 5.629456206017929 1353.80406057 735.46979844 1201.76500117 724.484317269 1227.14146267 725.802575009 1226.70204343 732.393863712 1335.67801664 732.833282959 1335.12874258 738.435878356 1306.67634635 851.696189227 1252.07850493 850.377931486 1284.48567439 861.033848222 1238.34665347 727.450397185 1219.34177104 728.658800114 1315.02531204 775.127385466 1252.62777899 771.941595927 1345.23538526 709.544062877 1223.6261087 701.964080869 1348.64088442 779.521577934 1201.98471079 774.028837349
18.707600326952132 0.0 6.605919772716364 5.532146961295701 1353.42920279 734.851952283 1202.26898188 723.866471112 1227.09616933 725.184728852 1226.65675008 731.776017555 1336.07214254 732.215436802 1335.41301367 737.708177387 1306.19163376 850.858633446 1251.48393753 849.100956459 1283.78125217 859.427308759 1238.0816505 726.722696216 1219.40633251 727.821244333 1314.98001869 773.30113638 1252.1430664 770.444911276 1345.0802371 708.047378226 1224.0202346 701.2363799 1348.37588145 779.453005836 1201.82956263 773.740555627
18.37237568028652 0.0 6.6059197727164625 5.437535760367205 1353.05434501 734.234106126 1202.77296259 723.248624955 1227.05087598 724.566882695 1226.61145673 731.158171398 1336.46626844 731.597590645 1335.69728476 736.980476418 1305.70692116 850.021077666 1250.88937012 847.823981431 1283.07682995 857.820769297 1237.81664753 725.994995247 1219.47089397 726.983688553 1314.93472535 771.474887295 1251.6583538 768.948226625 1344.92508894 706.550693575 1224.4143605 700.508678931 1348.11087848 779.384433737 1201.67441447 773.452273905
18.03761146893862 0.0 6.6059197727164625 5.345765857870067 1352.67948723 733.616259969 1203.2769433 722.630778798 1227.00558263 723.949036538 1226.56616338 730.540325241 1336.86039434 730.979744488 1335.98155585 736.252775449 1305.22220857 849.183521885 1250.29480271 846.547006404 1282.37240773 856.214229834 1237.55164456 725.267294279 1219.53545544 726.146132772 1314.889432 769.648638209 1251.17364121 767.451541975 1344.76994078 705.054008924 1224.8084864 699.780977962 1347.84587551 779.315861639 1201.51926632 773.163992183
18.40001599464129 2.1289044973213773 6.451470051736631 5.32364674071968 1352.83740599 733.69984331 1202.70249666 722.934071762 1226.57760907 724.325566044 1226.28466291 730.770381664 1336.50565732 731.063327829 1335.77329191 736.336358791 1305.74631004 848.388266733 1249.13446374 846.26440704 1281.57825146 856.444286258 1237.34338062 725.717060325 1218.96100879 726.522662278 1314.68116806 769.951931173 1251.11185035 767.461888774 1344.56167684 705.357301889 1224.16080321 700.157507468 1348.51645007 778.74031611 1201.16452929 772.368737031
18.762853089577845 4.257808994642528 6.300045483101334 5.305480689679638 1352.99532476 733.783426651 1202.12805001 723.237364727 1226.14963551 724.702095549 1226.00316243 731.000438087 1336.1509203 731.14691117 1335.56502797 736.419942132 1306.27041151 847.59301158 1247.97412477 845.981807675 1280.7840952 856.674342681 1237.13511668 726.166826372 1218.38656215 726.899191784 1314.47290412 770.255224138 1251.05005949 767.472235574 1344.35341291 705.660594853 1223.51312003 700.534036974 1349.18702462 778.164770581 1200.80979227 771.573481878
19.126098154655406 6.386713492651805 6.151869455999986 5.291308420748236 1353.15324353 733.867009992 1201.55360337 723.540657691 1225.72166195 725.078625055 1225.72166195 731.230494511 1335.79618328 731.230494511 1335.35676403 736.503525473 1306.79451299 846.797756427 1246.81378579 845.69920831 1279.98993893 856.904399105 1236.92685274 726.616592419 1217.8121155 727.275721289 1314.26464018 770.558517102 1250.98826864 767.482582374 1344.14514897 705.963887818 1222.86543684 700.910566479 1349.85759918 777.589225051 1200.45505525 770.778226726
19.48972835957104 8.515617989973167 6.0071823647144535 5.281162086579848 1353.31116229 733.950593333 1200.97915673 723.843950656 1225.29368838 725.455154561 1225.44016147 731.460550934 1335.44144626 731.314077852 1335.14850009 736.587108814 1307.31861446 846.002501275 1245.65344682 845.416608946 1279.19578266 857.134455528 1236.7185888 727.066358466 1217.23766886 727.652250795 1314.05637624 770.861810067 1250.92647778 767.492929174 1343.93688503 706.267180782 1222.21775366 701.287095985 1350.52817373 777.013679522 1200.10031823 769.982971573
19.85372256169134 10.64452248798233 5.866242373814768 5.275064918302415 1353.46908106 734.034176674 1200.40471008 724.14724362 1224.86571482 725.831684066 1225.15866099 731.690607357 1335.08670924 731.397661193 1334.94023615 736.670692155 1307.84271593 845.207246122 1244.49310785 845.134009581 1278.40162639 857.364511951 1236.51032486 727.516124513 1216.66322221 728.028780301 1313.84811231 771.165103031 1250.86468693 767.503275974 1343.72862109 706.570473747 1221.57007047 701.663625491 1351.19874829 776.438133993 1199.74558121 769.18771642
